summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,issue_year,issue_month,violation_datetime,violation_hour,violation_minute
1295573842,T623594,NY,COM,2013-07-22,71,TAXI,LINCO,P,18040,58590,24090,20131130,103.0,103,171,954251,0171,0,0540P,Q,O,159-14,89 AVE,20130722,408,E2,BBBBBBB,ALL,ALL,,0,2003,-,0,2013,July,2013-07-22 17:40:00,17.0,40.0
1295574032,T615671C,NY,999,2013-07-20,19,SDN,LINCO,P,51090,58590,24040,20140331,103.0,103,171,953908,0171,0,0140P,Q,F,159-26,JAMAICA AVE,20130720,408,J3,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,2013,July,2013-07-20 13:40:00,13.0,40.0
1295574068,GAJ5786,NY,PAS,2013-07-26,20,SDN,FORD,P,58590,17790,18040,20140216,103.0,103,171,953908,0171,0,0450P,Q,O,88-26,PARSONS BLVD,0,408,F1,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,2013,July,2013-07-26 16:50:00,16.0,50.0
1295574070,62901JM,NY,COM,2013-08-02,14,DELV,DELV,P,49690,24240,24290,20130802,103.0,103,171,953908,0171,0,0505P,Q,F,164-30,HILLSIDE AVE,0,408,F1,BBBBBBB,ALL,ALL,BROWN,0,1993,-,0,2013,August,2013-08-02 17:05:00,17.0,5.0
1295574238,GEM6609,NY,PAS,2013-07-20,14,SDN,MINI,P,58590,49690,17790,20150306,103.0,103,171,954136,0171,0,0645P,,F,87-71,PARSONS BLVD,0,408,F1,BBBBBBB,ALL,ALL,BR,0,2013,-,0,2013,July,2013-07-20 18:45:00,18.0,45.0
1295574240,T525295C,NY,SRF,2013-07-21,14,SDN,LINCO,P,51090,58590,24040,20131031,103.0,103,171,954136,0171,0,0242P,Q,F,159-02,JAMAICA AVE,20130721,408,C,BBBBBBB,ALL,ALL,,0,2004,-,0,2013,July,2013-07-21 14:42:00,14.0,42.0
1295574299,T618006C,NY,SRF,2013-08-10,19,SDN,TOYOT,P,51090,58590,24040,20140430,103.0,103,171,954130,0171,0,1244P,,F,159-26,JAMAICA AVE,20130810,408,C3,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,2013,August,2013-08-10 00:44:00,0.0,44.0
1295574305,T632763C,NY,SRF,2013-08-10,19,SDN,LINCO,P,51090,58590,24040,20140228,103.0,103,171,954130,0171,0,0530P,Q,F,159-02,JAMAICA AVE,20130810,408,C3,BBBBBBB,ALL,ALL,BK,0,2007,-,0,2013,August,2013-08-10 17:30:00,17.0,30.0
1295574317,T624199C,NY,SRF,2013-08-11,19,SDN,LINCO,P,51090,58590,24040,20140630,103.0,103,171,954130,0171,0,0445P,,F,159-18,JAMAICA AVE,20130811,408,C3,BBBBBBB,ALL,ALL,GY,0,2004,-,0,2013,August,2013-08-11 16:45:00,16.0,45.0
1295574445,T6Z1770C,NY,SRF,2013-07-19,19,SDN,FORD,P,51090,58590,24040,20131031,103.0,103,171,953898,0171,0,0525P,,F,159-10,JAMAICA AVE,20130719,408,C3,BBBBBBB,ALL,ALL,WH,0,2007,-,0,2013,July,2013-07-19 17:25:00,17.0,25.0
1295574469,T416990C,NY,SRF,2013-07-20,14,SDN,LINCO,P,58590,17790,18040,20140228,103.0,103,171,953898,0171,0,0322P,Q,F,88-06,PARSONS BLVD,20130720,408,C,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,2013,July,2013-07-20 15:22:00,15.0,22.0
1295574470,T615958C,NY,SRF,2013-07-20,19,SDN,LINCO,P,58590,49690,17790,20140228,103.0,103,171,953898,0171,0,0705P,Q,F,87-80,PARSONS BLVD,20130720,408,C,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,2013,July,2013-07-20 19:05:00,19.0,5.0
1295574482,T628170C,OTHER,SRF,2013-07-24,19,SDN,LINCO,P,51090,58590,24040,20131130,103.0,103,171,953898,0171,0,0135P,Q,F,159-10,JAMAICA AVE,20130724,408,F7,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,2013,July,2013-07-24 13:35:00,13.0,35.0
1295574494,T619116C,NY,SRF,2013-08-01,19,SDN,HONDA,P,58590,49690,17790,20140531,103.0,103,171,953898,0171,0,0625P,Q,F,87-74,PARSONS BLVD,20130801,408,C3,BBBBBBB,ALL,ALL,GY,0,2002,-,0,2013,August,2013-08-01 18:25:00,18.0,25.0
1295574524,QASWA1,NY,SRF,2013-08-04,19,SDN,LINCO,P,58590,17790,18040,20131031,103.0,103,171,953898,0171,0,0632P,Q,O,88-01,PARSONS BLVD,20130804,408,E2,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,2013,August,2013-08-04 18:32:00,18.0,32.0
1295574548,T610386C,NY,SRF,2013-08-08,19,SDN,LINCO,P,51090,58590,24040,20140430,103.0,103,171,953898,0171,0,0640P,,F,159-18,JAMAICA AVE,20130808,408,C3,BBBBBBB,ALL,ALL,TN,0,2004,-,0,2013,August,2013-08-08 18:40:00,18.0,40.0
1295574550,T615431C,NY,SRF,2013-08-10,19,SDN,FORD,P,51090,58590,24040,20140131,103.0,103,171,953898,0171,0,1240P,Q,F,159-26,JAMAICA AVE,20130810,408,C4,BBBBBBB,ALL,ALL,WH,0,2005,-,0,2013,August,2013-08-10 00:40:00,0.0,40.0
1295574561,T631832C,NY,SRF,2013-08-10,19,SDN,FORD,P,0,40404,40404,20140331,103.0,103,171,953898,0171,0,0527P,Q,F,159-26,JAMAICA BLVD,20130810,408,D,BBBBBBB,ALL,ALL,WH,0,2007,-,0,2013,August,2013-08-10 17:27:00,17.0,27.0
1295574639,7010FN,SC,PAS,2013-07-18,20,VAN,HONDA,P,58590,18040,18140,20130411,103.0,103,171,954242,0171,0,0333A,Q,F,89-14,PARSONS BLVD,20130718,408,C3,BBBBBBB,ALL,ALL,SILVR,0,2004,-,0,2013,July,2013-07-18 03:33:00,3.0,33.0
1295574640,GHL9484,NY,PAS,2013-07-25,71,SUBN,CHEVR,P,0,0,0,20150606,103.0,103,171,954242,0171,0,0425A,Q,F,,C/O 163 ST,20130725,408,C,BBBBBBB,ALL,ALL,GOLD,0,2012,-,0,2013,July,2013-07-25 04:25:00,4.0,25.0
1295574652,GHL3060,NY,PAS,2013-07-29,20,VAN,FORD,P,24190,49690,18040,20150702,103.0,103,171,954242,0171,0,0653P,Q,F,88-28,163 ST,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,1995,-,0,2013,July,2013-07-29 18:53:00,18.0,53.0
1295574822,JDS6560,PA,PAS,2013-07-21,46,SDN,CADIL,P,24140,18040,51090,20131130,103.0,103,171,953820,0171,0,0610P,Q,F,90 20,162 STREET,0,408,F1,BBBBBBB,ALL,ALL,WH,0,1995,-,0,2013,July,2013-07-21 18:10:00,18.0,10.0
1295574834,T615760C,NY,SRF,2013-07-24,19,SDN,FORD,P,51090,58590,24040,20140531,103.0,103,171,953820,0171,0,0105P,Q,F,159-10,JAMAICA AVE,0,408,C3,BBBBBBB,ALL,ALL,WH,0,2008,-,0,2013,July,2013-07-24 13:05:00,13.0,5.0
1295574846,T619237C,NY,SRF,2013-08-01,19,SDN,LINCO,P,58590,49690,17790,20140731,103.0,103,171,953820,0171,0,0710P,Q,F,87-84,PARSONS BLVD,20130801,408,K6,BBBBBBB,ALL,ALL,BK,0,2007,-,0,2013,August,2013-08-01 19:10:00,19.0,10.0
1295574858,GHE7239,NY,PAS,2013-08-02,19,SUBN,MITSU,P,58590,23650,51090,20150718,103.0,103,171,953820,0171,0,0955A,Q,F,90 40,PARSONS BLVD,20130802,408,F1,BBBBBBB,ALL,ALL,GR,0,1998,-,0,2013,August,2013-08-02 09:55:00,9.0,55.0
1295574871,T615760C,NY,SRF,2013-08-02,19,SDN,FORD,P,51090,58590,24040,20140531,103.0,103,171,953820,0171,0,1100A,Q,F,159-26,JAMAICA AVE,20130802,408,J3,BBBBBBB,ALL,ALL,WH,0,2008,-,0,2013,August,2013-08-02 11:00:00,11.0,0.0
1295574895,T529275C,NY,SRF,2013-08-10,19,SDN,LINCO,P,51090,58590,24040,20140531,103.0,103,171,953820,0171,0,0240P,Q,F,159-26,JAMAICA AVE,20130810,408,C3,BBBBBBB,ALL,ALL,BK,0,2005,-,0,2013,August,2013-08-10 14:40:00,14.0,40.0
1295574901,T629196C,NY,SRF,2013-08-10,19,SDN,FORD,P,51090,24040,24090,20140228,103.0,103,171,953820,0171,0,0300P,Q,F,160-07,JAMAICA AVE,20130810,408,C,BBBBBBB,ALL,ALL,WH,0,2009,-,0,2013,August,2013-08-10 15:00:00,15.0,0.0
1295575048,GCG3830,NY,PAS,2013-07-19,46,SDN,NISSA,P,0,40404,40404,0,103.0,103,171,954086,0171,0,0416P,Q,F,,MTU 92-11 GUY BREWER,0,408,D,BBBBBBB,ALL,ALL,BK,0,2005,-,0,2013,July,2013-07-19 16:16:00,16.0,16.0
1295575061,T610439C,NY,PAS,2013-07-27,19,SDN,FORD,P,51090,58590,24040,20140531,103.0,103,171,954086,0171,0,1240P,Q,F,159-10,JAMAICA AVE,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,2013,July,2013-07-27 00:40:00,0.0,40.0
1295575220,T615435C,NY,SRF,2013-07-17,19,SDN,FORD,P,51090,58590,24040,20140131,103.0,103,171,953956,0171,0,0439P,Q,F,159-02,JAMAICA AVE,0,408,D1,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,2013,July,2013-07-17 16:39:00,16.0,39.0
1295575231,GED6767,NY,PAS,2013-07-21,46,VAN,CHEVR,P,0,40404,40404,20150228,107.0,107,171,953956,0171,0,0755P,Q,F,168-05,HILLSIDE AVE W/O,0,408,E5,BBBBBBB,ALL,ALL,WH,0,1995,-,0,2013,July,2013-07-21 19:55:00,19.0,55.0
1295575267,89987JX,NY,COM,2013-07-25,45,DELV,FORD,P,24540,50150,49690,20140228,107.0,107,171,953956,0171,0,0427P,Q,O,87-50,169 STREET,0,408,C,BBBBBBB,ALL,ALL,WH,0,2008,-,0,2013,July,2013-07-25 16:27:00,16.0,27.0
1295575279,T615432C,NY,SRF,2013-07-25,19,TAXI,FORD,P,0,0,0,20140131,103.0,103,171,953956,0171,0,0545P,Q,,,C/O 169,0,408,J6,BBBBBBB,ALL,ALL,WH,0,2004,-,0,2013,July,2013-07-25 17:45:00,17.0,45.0
1295575292,986RUV,CT,PAS,2013-07-27,46,STWA,NISSA,P,24490,40404,40404,20140614,107.0,107,171,953956,0171,0,0722P,Q,F,168-25 A,168 ST,20130727,408,F1,BBBBBBB,ALL,ALL,GY,0,2013,-,0,2013,July,2013-07-27 19:22:00,19.0,22.0
1295575310,T624923C,NY,SRF,2013-08-05,46,SDN,LINCO,P,49690,24490,24440,20140228,103.0,103,171,953956,0171,0,0716P,Q,F,168-11,HILLSIDE AVE,0,408,J6,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,2013,August,2013-08-05 19:16:00,19.0,16.0
1295575528,P652AL,NY,PAS,2013-08-11,14,SDN,TOYOT,P,24240,49690,18040,20141119,103.0,103,171,953912,0171,0,1247P,Q,F,88-25,164 ST,0,408,C3,BBBBBBB,ALL,ALL,SL,0,2011,-,0,2013,August,2013-08-11 00:47:00,0.0,47.0
1295575530,JHK7582,PA,PAS,2013-08-11,19,SUBN,TOYOT,P,49690,24140,24190,20140430,103.0,103,171,953912,0171,0,0745P,Q,O,162-23,HILLSIDE AVE,0,408,C,BBBBBBB,ALL,ALL,SL,0,2001,-,0,2013,August,2013-08-11 19:45:00,19.0,45.0
1295575541,70183MD,NY,COM,2013-08-12,20,DELV,MITSU,P,18040,24140,24190,20130912,103.0,103,171,953912,0171,0,0247P,,F,162-20,89 AVE,0,408,J3,BBBBBBB,ALL,ALL,WH,0,2002,-,0,2013,August,2013-08-12 14:47:00,14.0,47.0
1295575681,M370LU,FL,PAS,2013-08-02,46,SDN,MAZDA,P,51090,24490,24440,20140430,103.0,103,171,954346,0171,0,1012A,Q,F,168-28,JAMAICA AVE,0,408,C3,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,2013,August,2013-08-02 10:12:00,10.0,12.0
1295575693,GGH6000,NY,PAS,2013-08-02,46,SDN,CHEVR,P,51090,24490,24440,20150418,103.0,103,171,954346,0171,0,1043A,Q,F,168-28,JAMAICA AVE,0,408,D,BBBBBBB,ALL,ALL,BR,0,2008,-,0,2013,August,2013-08-02 10:43:00,10.0,43.0
1295575700,GFG3315,NY,PAS,2013-08-02,14,SDN,MERCU,P,57190,51090,28265,20150507,103.0,103,171,954346,0171,0,1134A,Q,F,92-21,GUY BREWER BLVD,0,408,C,BBBBBBB,ALL,ALL,RED,0,2002,-,0,2013,August,2013-08-02 11:34:00,11.0,34.0
1295575711,GRY9520,PA,PAS,2013-08-02,14,SDN,TOYOT,P,0,0,0,20130930,103.0,103,171,954346,0171,0,1212P,Q,,,C/O GUY R BREWER BLV,0,408,F1,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,2013,August,2013-08-02 00:12:00,0.0,12.0
1295575747,GHF8484,NY,PAS,2013-08-15,20,SDN,TOYOT,P,17790,24490,24440,20150617,103.0,103,171,954346,0171,0,1252P,Q,F,168-09,88 AVE,0,408,F2,BBBBBBB,ALL,ALL,GY,0,2007,-,0,2013,August,2013-08-15 00:52:00,0.0,52.0
1295575838,T630247C,NY,SRF,2013-07-19,19,SDN,LINCO,P,51090,58590,24040,20131231,103.0,103,171,954156,0171,0,0658P,Q,F,159-17,JAMAICA AVE,20130719,408,C3,BBBBBBB,ALL,ALL,BK,0,2002,-,0,2013,July,2013-07-19 18:58:00,18.0,58.0
1295575840,T629198C,NY,PAS,2013-07-20,19,SDN,FORD,P,51090,58590,24040,20140228,103.0,103,171,954156,0171,0,0520P,Q,F,159-26,JAMAICA AVE,0,408,D,BBBBBBB,ALL,ALL,WH,0,2007,-,0,2013,July,2013-07-20 17:20:00,17.0,20.0
1295575863,70183MD,NY,COM,2013-07-30,46,DELV,MITSU,P,23290,51090,28265,20130912,103.0,103,171,954156,0171,0,1030A,,F,92-08,150 ST,20130730,408,C,BBBBBBB,ALL,ALL,WH,0,2002,-,0,2013,July,2013-07-30 10:30:00,10.0,30.0
1295575875,62380JM,OTHER,COM,2013-07-30,46,DELV,FORD,P,24290,51090,28265,20130531,103.0,103,171,954156,0171,0,1050A,,F,92-01,165 ST,20130730,408,C,BBBBBBB,ALL,ALL,BROWN,0,1995,-,0,2013,July,2013-07-30 10:50:00,10.0,50.0
1295575887,OL8175H,NJ,PAS,2013-07-30,19,SDN,MERCU,P,51090,23650,58590,20130801,103.0,103,171,954156,0171,0,1130A,Q,O,155-25,JAMAICA AVE,0,408,F1,BBBBBBB,ALL,ALL,BROWN,0,1998,-,0,2013,July,2013-07-30 11:30:00,11.0,30.0
1295575899,T625196C,NY,SRF,2013-07-30,14,SDN,TOYOT,P,65390,51090,28265,20131031,103.0,103,171,954156,0171,0,1140A,,F,92-31,UNION HALL ST,20130730,408,F1,BBBBBBB,ALL,ALL,GY,0,2012,-,0,2013,July,2013-07-30 11:40:00,11.0,40.0
1295575929,55538LA,NY,OML,2013-08-04,19,VAN,FORD,P,0,0,0,20131031,103.0,103,171,954156,0171,0,0450P,Q,I,,C/O ARCHER AVE,0,408,C3,BBBBBBB,ALL,ALL,RD,0,2002,-,0,2013,August,2013-08-04 16:50:00,16.0,50.0
1295575930,62901JM,OTHER,COM,2013-08-06,14,DELV,MERCU,P,49690,24240,24290,20130531,103.0,103,171,954156,0171,0,0420P,Q,F,164-30,HILLSIDE AVE,20130806,408,E3,BBBBBBB,ALL,ALL,BROWN,0,1993,-,0,2013,August,2013-08-06 16:20:00,16.0,20.0
1295575942,42909JM,NY,COM,2013-08-14,20,DELV,MERCU,P,0,0,0,20130531,103.0,103,171,954156,0171,0,0500P,Q,,,C/O 88 AVE,0,408,J6,BBBBBBB,ALL,ALL,BROWN,0,1996,-,0,2013,August,2013-08-14 17:00:00,17.0,0.0
1295576016,T621583C,NY,PAS,2013-07-17,19,SDN,FORD,P,51090,58590,24040,20130831,107.0,107,171,954033,0171,0,0325P,Q,F,159-02,JAMAICA AVE,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,2013,July,2013-07-17 15:25:00,15.0,25.0
1295576028,42909JM,NY,COM,2013-07-18,14,DELV,MERCU,P,0,40404,40404,0,13.0,13,171,954033,0171,0,0336A,Q,F,153-15,89TH ST,0,408,C3,BBBBBBB,ALL,ALL,BROWN,0,1996,-,0,2013,July,2013-07-18 03:36:00,3.0,36.0
1295576053,42909JM,NY,COM,2013-07-24,19,DELV,MERCU,P,51090,24090,65390,0,103.0,103,171,954033,0171,0,0120P,Q,F,161-11B,JAMAICA AVE,20130724,408,C3,BBBBBBB,ALL,ALL,BROWN,0,1996,-,0,2013,July,2013-07-24 13:20:00,13.0,20.0
1295576065,GEF8133,NY,PAS,2013-07-25,19,SUBN,FORD,P,0,0,0,20150411,103.0,103,171,954033,0171,0,0130P,Q,,,F/B ARCHER AVE,0,408,E1,BBBBBBB,ALL,ALL,GY,0,2004,-,0,2013,July,2013-07-25 13:30:00,13.0,30.0
1295576077,GBK8099,NY,PAS,2013-07-25,19,SUBN,FORD,P,0,28265,0,20140731,103.0,103,171,954033,0171,0,0350P,Q,,,PARSONS AVE,0,408,C3,BBBBBBB,ALL,ALL,,0,2006,-,0,2013,July,2013-07-25 15:50:00,15.0,50.0
1295576089,GCA4497,NY,PAS,2013-07-25,19,SUBN,FORD,P,55590,28265,0,20141223,103.0,103,171,954033,0171,0,0325P,,,,MERRICK BLVD,0,408,C3,BBBBBBB,ALL,ALL,GY,0,2005,-,0,2013,July,2013-07-25 15:25:00,15.0,25.0
1295576107,GED8957,NY,PAS,2013-07-28,20,SDN,NISSA,P,49690,23140,23140,20150417,103.0,103,171,954033,0171,0,0150P,Q,F,148-03A,HILLSIDE AVE,0,408,D,BBBBBBB,ALL,ALL,SILVR,0,2001,-,0,2013,July,2013-07-28 13:50:00,13.0,50.0
1295576132,GAK4291,NY,PAS,2013-08-02,46,SUBN,FORD,P,49690,24490,24440,20140517,103.0,103,171,954033,0171,0,1230P,Q,O,168-10,HILLSIDE AVE,0,408,C3,BBBBBBB,ALL,ALL,RED,0,2005,-,0,2013,August,2013-08-02 00:30:00,0.0,30.0
1295576144,68771JT,NY,COM,2013-08-05,20,VAN,FORD,P,24440,49690,0,20150331,103.0,103,171,954033,0171,0,1245P,Q,I,,168 PL,0,408,J6,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,2013,August,2013-08-05 00:45:00,0.0,45.0
1295576235,GBZ8999,NY,PAS,2013-07-22,20,SDN,HONDA,P,0,0,0,20141216,103.0,103,171,954193,0171,0,0650P,Q,,,C/O S/W 168 ST,20130722,408,C,BBBBBBB,ALL,ALL,GRN,0,1998,-,0,2013,July,2013-07-22 18:50:00,18.0,50.0
1295576247,GDL6626,NY,PAS,2013-07-23,19,SDN,BMW,P,51090,57190,0,20150206,103.0,103,0,954193,0000,0,1250P,Q,,,JAMAICA AVE,0,408,C3,BBBBBBB,1000P,0400P,BL,0,2010,-,0,2013,July,2013-07-23 00:50:00,0.0,50.0
1295576259,EXY8897,NY,PAS,2013-07-23,19,SUBN,FORD,P,28265,58590,23940,20140324,103.0,103,171,954193,0171,0,0150P,Q,F,158-09,ARCHER AVE,0,408,C,BBBBBBB,ALL,ALL,WHT,0,1999,-,0,2013,July,2013-07-23 13:50:00,13.0,50.0
1295576296,GGF4058,NY,999,2013-08-10,14,SUBN,JEEP,P,58590,17790,18040,20130810,103.0,103,171,954193,0171,0,0152P,Q,F,88-01,PARSONS BLVD,0,408,D,BBBBBBB,ALL,ALL,GY,0,2002,-,0,2013,August,2013-08-10 13:52:00,13.0,52.0
1295576703,T499825C,NY,OMT,2013-07-30,19,TAXI,LINCO,P,0,0,0,20140630,103.0,103,171,952932,0171,0,0340P,Q,,,S/E C/O ARCHER,0,408,C3,BBBBBBB,ALL,ALL,GN,0,2001,-,0,2013,July,2013-07-30 15:40:00,15.0,40.0
1295576740,562105,VA,PAS,2013-08-05,19,SUBN,NISSA,P,28265,58590,23940,0,103.0,103,171,952932,0171,0,0245P,Q,O,158-11,ARCHER AVE,0,408,D,BBBBBBB,ALL,ALL,BL,0,2011,-,0,2013,August,2013-08-05 14:45:00,14.0,45.0
1295576776,GFM9137,NY,PAS,2013-08-12,20,SDN,DODGE,P,24290,51090,28265,20140930,103.0,103,171,952932,0171,0,0142P,Q,F,92-11,165 ST,0,408,C3,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,2013,August,2013-08-12 13:42:00,13.0,42.0
1295576788,T628600C,NY,SRF,2013-08-14,19,SDN,LINCO,P,51090,24290,55590,20131031,103.0,103,171,952932,0171,0,0148P,Q,F,165-05,JAMAICA AVE,0,408,C,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,2013,August,2013-08-14 13:48:00,13.0,48.0
1295577744,GCY6366,NY,PAS,2013-07-21,46,SUBN,NISSA,P,0,0,0,0,103.0,103,171,952684,0171,0,0150P,Q,,,C/O 165,0,408,C3,BBBBBBB,ALL,ALL,BL,0,2009,-,0,2013,July,2013-07-21 13:50:00,13.0,50.0
1295577768,GDF4482,NY,PAS,2013-08-12,19,SUBN,NISSA,P,28265,58590,0,20150305,103.0,103,171,952684,0171,0,0540P,Q,,,ARCHER AVE,0,408,D,BBBBBBB,ALL,ALL,BL,0,2007,-,0,2013,August,2013-08-12 17:40:00,17.0,40.0
1295577770,GQE622,SC,PAS,2013-08-12,70,SDN,HONDA,P,51090,24290,55590,20130309,103.0,103,171,952684,0171,0,0811P,,O,165-01,JAMAICA AVE,0,408,C3,BBBBBBB,ALL,ALL,WH,0,1999,-,0,2013,August,2013-08-12 20:11:00,20.0,11.0
1295577781,T635369C,NY,SRF,2013-08-13,14,SDN,FORD,P,51090,58590,24040,20140630,103.0,103,171,952684,0171,0,0620P,Q,F,159-01,JAMAICA AVE,0,408,D,BBBBBBB,ALL,ALL,BL,0,2008,-,0,2013,August,2013-08-13 18:20:00,18.0,20.0
1295578050,GAX1826,NY,PAS,2013-08-12,46,SDN,LEXUS,P,23170,27135,27140,20140906,105.0,105,171,952938,0171,0,0127P,Q,F,241-15,149 AVENUE,20130812,408,J6,BBBBBBB,ALL,ALL,BL,0,2002,-,0,2013,August,2013-08-12 13:27:00,13.0,27.0
1295578130,GFE5647,NY,PAS,2013-08-12,50,VAN,HONDA,P,0,0,0,20150222,101.0,101,171,952938,0171,0,0230P,Q,,,C/O  BRIAR PL,0,408,D,BBBBBBB,ALL,ALL,BL,0,2010,-,0,2013,August,2013-08-12 14:30:00,14.0,30.0
1295578323,8T72H,NY,COM,2013-07-19,19,TAXI,TOYOT,P,0,0,0,20311031,103.0,103,171,953352,0171,0,0700P,Q,F,,W/B JAMAICA AVE,20130719,408,C3,BBBBBBB,ALL,ALL,YELLO,0,2012,-,0,2013,July,2013-07-19 19:00:00,19.0,0.0
1295578347,T615753C,NY,SRF,2013-07-22,14,TAXI,FORD,P,58590,23650,23650,20140531,103.0,103,171,953352,0171,0,0620P,Q,O,90-15,PARSONS BLVD,20130722,408,C3,BBBBBBB,ALL,ALL,WH,0,2007,-,0,2013,July,2013-07-22 18:20:00,18.0,20.0
1295578396,T521537C,NY,SRF,2013-07-30,14,TAXI,LINCO,P,24140,18040,51090,20140430,103.0,103,171,953352,0171,0,1035P,Q,F,89-44,162 ST,20130730,408,C3,BBBBBBB,ALL,ALL,GY,0,2004,-,0,2013,July,2013-07-30 22:35:00,22.0,35.0
1311698190,77961JY,NY,COM,2013-08-13,14,DELV,UPS T,K,32910,21090,30640,0,1.0,1,1,160171,0001,0,1128A,NY,O,120,WALL ST,0,408,C,BBBBBBB,ALL,ALL,BROWN,0,2008,-,0,2013,August,2013-08-13 11:28:00,11.0,28.0
1311698206,MMEN71,NY,SRF,2013-08-12,14,SDN,LINCO,K,32910,21090,30640,20140131,1.0,1,1,160171,0001,0,0153P,NY,O,120,WALL ST,0,408,J2,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,2013,August,2013-08-12 13:53:00,13.0,53.0
1311698218,GDF7980,NY,PAS,2013-08-23,16,SDN,HONDA,K,24050,21090,30640,20141116,1.0,1,1,160171,0001,0,0539P,NY,O,170,JOHN ST,0,408,C,YYYYYBB,0800A,0600P,BLACK,0,2009,-,0,2013,August,2013-08-23 17:39:00,17.0,39.0
1311698231,GBM7668,NY,PAS,2013-08-11,74,SDN,VOLKS,K,30640,24050,21230,20140731,1.0,1,1,960171,0001,0,0131P,NY,F,91,SOUTH ST,0,408,C,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,2013,August,2013-08-11 13:31:00,13.0,31.0
1311698255,62613JM,NY,COM,2013-08-13,14,DELV,INTER,K,30640,20620,24050,0,1.0,1,1,160171,0001,0,1138A,NY,O,85,SOUTH ST,0,408,C,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,2013,August,2013-08-13 11:38:00,11.0,38.0
1311698280,93927JZ,NY,COM,2013-08-24,10,DELV,GMC,K,32910,21090,30640,20150705,1.0,1,1,160171,0001,0,0343P,NY,O,120,WALL ST,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,1997,-,0,2013,August,2013-08-24 15:43:00,15.0,43.0
1312093924,GEL4662,NY,PAS,2013-07-19,21,SDN,ACURA,S,35530,15710,11710,20150519,24.0,24,0,514769,SI02,0,0900A,,F,100,WEST 88TH STREET,0,408,D1,BYBBYBB,0830A,1000A,TAN,0,2003,-,0,2013,July,2013-07-19 09:00:00,9.0,0.0
1312094000,GEH6726,NY,PAS,2013-08-20,21,SUBN,CHEVR,S,10880,17130,81830,20150423,62.0,62,0,514769,SI02,0,1045A,K,O,2566,86TH STREET,0,408,D1,BYBBBBB,1030A,1200P,BEIGE,0,2003,-,0,2013,August,2013-08-20 10:45:00,10.0,45.0
1312242840,GFR1241,NY,PAS,2013-07-28,61,SDN,SUBAR,P,59990,9090,9290,20150424,108.0,108,108,935526,0108,0,0923P,Q,O,38-03,QUEENS BLVD,0,408,M1,BBBBBBB,ALL,ALL,ONG,0,2004,-,0,2013,July,2013-07-28 21:23:00,21.0,23.0
1312407633,ZHY321,NY,COM,2013-07-12,14,VAN,,P,73470,70930,18830,20140812,73.0,73,0,933524,0000,0,0506A,NY,O,457,ROCKAWAY AVE,20130712,408,K6,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,2013,July,2013-07-12 05:06:00,5.0,6.0
1312813416,GGM8455,NY,999,2013-08-06,40,SUBN,HONDA,P,0,40404,40404,20150605,79.0,79,79,939801,0079,0,0321A,K,F,186,FRANKLYN AVE,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,2010,-,6,2013,August,2013-08-06 03:21:00,3.0,21.0
1313075784,GFC8853,NY,PAS,2013-07-24,14,SUBN,CHRYS,P,16120,45120,64020,20140316,41.0,41,41,949584,0041,0,0824A,BX,F,859,BRYANT AVE,0,408,F1,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,2013,July,2013-07-24 08:24:00,8.0,24.0
1313075796,GHJ7074,NY,PAS,2013-07-26,21,SDN,TOYOT,P,40120,26550,8020,20150701,41.0,41,41,949584,0041,0,0847A,BX,F,922,HOE AVE,0,408,C,BBBBBBB,0800A,0930A,GREY,0,2013,-,0,2013,July,2013-07-26 08:47:00,8.0,47.0
