summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,issue_year,issue_month,violation_datetime,violation_hour,violation_minute
1314704886,XSL9S66,NC,PAS,2013-07-23,21,SDN,NISSA,S,8140,7990,37290,0,114.0,114,0,958439,QW01,0,0850A,Q,O,31-72,31 STREET,0,408,D1,BYBBYBB,0830A,1000A,BLACK,0,0,-,0,2013,July,2013-07-23 08:50:00,8.0,50.0
1314704904,OL3728H,NJ,PAS,2013-07-24,21,SUBN,MERCU,S,64290,7240,7540,0,114.0,114,0,958434,QW01,0,0806A,Q,F,25-70,STEINWAY ST,0,408,D1,YYYYYYB,0800A,0830A,BLACK,0,0,-,0,2013,July,2013-07-24 08:06:00,8.0,6.0
1314704916,GFW3161,NY,PAS,2013-07-24,21,SUBN,JEEP,S,8390,7090,28790,20150623,114.0,114,0,958434,QW01,0,0845A,Q,F,24-15,33 STREET,0,408,D1,BBYBBBB,0830A,1000A,GREY,0,1999,-,0,2013,July,2013-07-24 08:45:00,8.0,45.0
1314704941,GBK7828,NY,PAS,2013-07-25,21,SDN,VOLKS,S,8240,28790,7540,20150207,114.0,114,0,958434,QW07,0,0838A,Q,F,25-18,32 STREET,0,408,D1,YBBYBBB,0830A,1000A,SILVE,0,2007,-,0,2013,July,2013-07-25 08:38:00,8.0,38.0
1314704953,5483TL,ME,PAS,2013-07-25,21,SDN,TOYOT,S,8240,28790,7540,0,114.0,114,0,958434,QW01,0,0841A,Q,F,25-28,32 STREET,0,408,D1,YBBYBBB,0830A,1000A,RED,0,0,-,0,2013,July,2013-07-25 08:41:00,8.0,41.0
1298916781,85489JN,NY,COM,2018-07-24,14,VAN,DODGE,T,0,0,0,20140331,84.0,84,110,330002,T110,0,0717A,K,,,,0,408,C,BBBBBBB,ALL,ALL,WHT,0,2006,-,0,2018,July,2018-07-24 07:17:00,7.0,17.0
1314704965,GCS1581,NY,SRF,2013-07-25,21,SDN,HONDA,S,8240,28790,7540,20130930,114.0,114,0,958434,QW01,0,0842A,Q,F,25-34,32 STREET,0,408,D1,YBBYBBB,0830A,1000A,GREY,0,2012,-,0,2013,July,2013-07-25 08:42:00,8.0,42.0
1314704990,GJC8336,NY,PAS,2013-08-03,21,SUBN,CHEVR,S,64290,28790,7240,20130901,114.0,114,0,958434,QW01,0,0746A,Q,F,24-25,STEINWAY ST,0,408,D1,YYYYYYB,0730A,0800A,BLACK,0,0,-,0,2013,August,2013-08-03 07:46:00,7.0,46.0
1314705027,HS220,MA,PAS,2013-08-12,21,SDN,VOLKS,S,6390,6440,6590,0,114.0,114,0,958434,QW01,0,1141A,Q,F,20-76,19 STREET,0,408,D1,YBBBBBB,1130A,0100P,BLACK,0,0,-,0,2013,August,2013-08-12 11:41:00,11.0,41.0
1314705039,GEH8535,NY,PAS,2013-08-12,21,SDN,MAZDA,S,6690,62090,6390,20150125,114.0,114,0,958434,QW01,0,1143A,Q,F,18-19,21 ROAD,0,408,D1,YBBBBBB,1130A,0100P,WHITE,0,2013,-,0,2013,August,2013-08-12 11:43:00,11.0,43.0
1314919544,GFE6915,NY,PAS,2013-08-08,46,SDN,AUDI,P,73820,26910,26940,20150310,46.0,46,46,947537,0046,0,1250A,BX,O,1824,WEEKS AVE,0,408,E2,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,2013,August,2013-08-08 12:50:00,12.0,50.0
1314978690,P833554,IL,PAS,2013-06-24,38,SUBN,JEEP,P,34030,10910,33390,0,6.0,6,136,932264,0136,0,0914P,NY,O,409,W 13TH ST,0,408,C,BBBBBBB,0400A,1100P,BLK,0,0,-,0,2013,June,2013-06-24 21:14:00,21.0,14.0
1314978706,U32DES,NJ,PAS,2013-06-27,38,SDN,KIA,P,26690,13310,10710,0,6.0,6,136,932264,0136,0,0633P,NY,O,10-12,MORTON STREET,0,408,H2,BBBBBBB,ALL,ALL,BLK,0,0,-,0,2013,June,2013-06-27 18:33:00,18.0,33.0
1314978718,65360MB,NY,COM,2013-06-27,34,P-U,CHEVR,P,0,40404,40404,20141031,6.0,6,136,932264,0136,0,0639P,NY,F,30,CORNELLA ST,0,408,L2,YYYYYYB,0800A,1000P,WHITE,0,2012,-,0,2013,June,2013-06-27 18:39:00,18.0,39.0
1314978720,RVL48V,NJ,PAS,2013-07-07,14,SDN,MAZDA,X,34030,10910,33390,0,6.0,6,136,932264,0136,0,1109P,NY,F,425,W 13TH,0,408,C,BBBBBBB,1100P,0600A,SIL,0,0,-,0,2013,July,2013-07-07 23:09:00,23.0,9.0
1314978767,7003DLR,NJ,PAS,2013-07-07,14,SUBN,HYUND,X,34030,10910,33390,0,6.0,6,136,932264,0136,0,1108P,NY,F,421,W 13TH ST,0,408,C,BBBYYYY,1100P,0600A,BLUE,0,0,-,0,2013,July,2013-07-07 23:08:00,23.0,8.0
1314985516,970ESL,NY,PAS,2013-06-27,14,SDN,MINI,P,34610,11720,11110,20131215,10.0,10,136,940296,0136,0,0800A,NY,F,524,W 42 ST,0,408,E2,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,2013,June,2013-06-27 08:00:00,8.0,0.0
1314985528,GFK4395,NY,PAS,2013-06-27,71,SDN,AUDI,P,34590,11010,11720,20150415,10.0,10,136,940296,0136,0,0830A,NY,F,500,W 41 ST,0,408,C,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,2013,June,2013-06-27 08:30:00,8.0,30.0
1315197455,T527989,NY,SRF,2013-07-22,21,SUBN,CHRYS,S,56490,12940,13490,20140228,104.0,104,0,594717,ME08,0,0820A,Q,F,6226,MYRTLE AVE,20130722,408,D1,YYYYYYY,0800A,0830A,GREEN,0,2005,-,0,2013,July,2013-07-22 08:20:00,8.0,20.0
1315197467,GDX5974,NY,PAS,2013-07-22,21,SUBN,FORD,S,0,0,0,20150303,4.0,4,0,594717,ME08,0,1220P,Q,F,2043,HIMROD ST,20130722,408,D1,YBBBBBB,1100A,1230P,WHITE,0,1999,-,0,2013,July,2013-07-22 00:20:00,0.0,20.0
1315197479,58750MC,NY,PAS,2013-07-30,21,VAN,DODGE,S,18590,10010,45590,20140831,19.0,19,0,594717,ME08,0,1000A,NY,O,445,E 80 ST,20130730,408,D1,BYBBYBB,0900A,1030A,WHITE,0,0,-,0,2013,July,2013-07-30 10:00:00,10.0,0.0
1315197480,79673KA,NY,COM,2013-07-30,21,DELV,TOYOT,S,18590,10010,45590,20140630,19.0,19,0,594717,ME08,0,1005A,NY,O,445,EAST 80,0,408,D1,BYBBYBB,0900A,1030A,WHITE,0,2006,-,0,2013,July,2013-07-30 10:05:00,10.0,5.0
1315197492,55760JN,NY,COM,2013-08-12,20,VAN,CHEVR,S,18350,24890,10210,20141130,19.0,19,0,594717,ME08,0,0935A,NY,F,161,EAST 68 ST,20130812,408,D1,YYYYYBB,0700A,0700P,WHITE,0,2002,-,0,2013,August,2013-08-12 09:35:00,9.0,35.0
1315198332,GGX4616,NY,PAS,2013-08-21,21,SUBN,BMW,S,10210,18730,18750,20150611,19.0,19,0,588343,MN08,0,0855A,NY,F,1555,3RD AVE,0,408,D1,BBYBBYB,0830A,0900A,BLUE,0,2014,-,0,2013,August,2013-08-21 08:55:00,8.0,55.0
1315198393,PAL7045,MN,PAS,2013-07-11,21,TRLR,MERCU,X,18710,24890,10210,0,19.0,19,0,534126,MN08,0,0811A,NY,O,163,EAST 86TH STREET,0,408,D1,YYYYYYB,0800A,0830A,WHITE,0,0,-,0,2013,July,2013-07-11 08:11:00,8.0,11.0
1315198400,37497MD,NY,COM,2013-07-29,21,VAN,FORD,S,11110,34810,34830,20130811,18.0,18,0,534126,MN08,0,0809A,NY,F,750,11TH AVENUE,0,408,D1,YYYYYYB,0800A,0830A,WHITE,0,2007,-,0,2013,July,2013-07-29 08:09:00,8.0,9.0
1315198435,462523,RI,PAS,2013-08-05,21,SUBN,NISSA,S,0,40404,40404,0,19.0,19,0,534126,MN03,0,1149A,NY,F,169,EAST 91 ST STREET,0,408,D1,YBBYBBB,1100A,1230P,BLACK,0,0,-,0,2013,August,2013-08-05 11:49:00,11.0,49.0
1315198460,65990JR,NY,COM,2013-08-16,21,VAN,FORD,S,18790,24890,10210,20140131,19.0,19,0,534126,MN08,0,1201P,NY,F,166,EAST 90TH STREET,0,408,D1,BYBBYBB,1100A,1230P,WHITE,0,2001,-,0,2013,August,2013-08-16 00:01:00,0.0,1.0
1315198496,7102864,NY,999,2013-08-19,21,SUBN,BMW,S,18730,45590,19790,0,19.0,19,0,534126,MN08,0,0914A,NY,F,529,EAST 87TH STREET,0,408,D1,YBBYBBB,0900A,1030A,BLUE,0,0,-,0,2013,August,2013-08-19 09:14:00,9.0,14.0
1315198502,GDV1214,NY,PAS,2013-08-19,21,SDN,HONDA,S,18730,10210,10110,20150304,19.0,19,0,534126,MN08,0,0922A,NY,O,214,EAST 87TH STREET,0,408,D1,YBBYBBB,0900A,1030A,BLACK,0,2013,-,0,2013,August,2013-08-19 09:22:00,9.0,22.0
1315198538,61168JX,NY,COM,2013-08-21,21,VAN,FORD,S,45590,18630,18650,20131130,19.0,19,0,534126,MN08,0,0822A,NY,F,1555,YORK AVENUE,0,408,D1,YYYYYYB,0800A,0830A,WHITE,0,2008,-,0,2013,August,2013-08-21 08:22:00,8.0,22.0
1315198540,5328582,IL,PAS,2013-08-22,21,SDN,CADIL,S,18810,27790,24890,0,19.0,19,0,534126,MN08,0,1150A,NY,F,109,EAST 91ST STREET,0,408,D1,YBBYBBB,1100A,1230P,BLACK,0,0,-,0,2013,August,2013-08-22 11:50:00,11.0,50.0
1315198551,445,NE,PAS,2013-08-22,21,SUBN,LEXUS,S,45590,18430,18450,0,19.0,19,0,534126,MN08,0,0825A,NY,F,1365,YORK AVENUE,0,408,D1,YBBYBBB,0800A,0830A,BLACK,0,0,-,0,2013,August,2013-08-22 08:25:00,8.0,25.0
1315198587,66841MD,NY,COM,2013-07-11,21,DELV,FRUEH,X,18830,24890,10210,20140430,19.0,19,0,534126,MN08,0,0918A,NY,O,160,EAST 93RD STREET,0,408,D,YBBYBBB,0900A,1030A,BLACK,0,2014,-,0,2013,July,2013-07-11 09:18:00,9.0,18.0
1315228774,499ZPO,CT,PAS,2013-08-13,21,SDN,NISSA,S,18610,10110,10010,0,19.0,19,0,583307,MN08,0,0940A,NY,F,340,E 81 ST,0,408,D1,BYBBYBB,0900A,1030A,BLACK,0,0,-,0,2013,August,2013-08-13 09:40:00,9.0,40.0
1322388829,KLEEN18,NY,COM,2013-08-24,78,VAN,FORD,P,29320,40620,47420,20140228,47.0,47,47,948179,0047,0,0439A,BX,F,1019,E GUNHILL RD,0,408,K6,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,2013,August,2013-08-24 04:39:00,4.0,39.0
1322388866,83501MA,NY,COM,2013-08-24,78,VAN,FORD,P,0,0,0,20150228,47.0,47,47,948179,0047,0,1258A,BX,F,3232,EAST CHESTER RD,0,408,K6,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,2013,August,2013-08-24 12:58:00,12.0,58.0
1322403995,T363777,TN,PAS,2013-08-11,80,TRLR,,P,0,40404,40404,0,40.0,40,40,935116,0040,0,0727P,BX,O,359,WADES AVE,0,408,K4,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,August,2013-08-11 19:27:00,19.0,27.0
1322404008,T617331,TN,PAS,2013-07-27,66,TRLR,,P,72520,25920,50730,0,40.0,40,40,935116,0040,0,0905P,BX,O,359,WALES AVE,0,408,D,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,July,2013-07-27 21:05:00,21.0,5.0
1322404010,T617331,TN,PAS,2013-07-27,80,TRLR,,P,72520,40404,40404,0,40.0,40,40,935116,0040,0,0905P,BX,O,3595,WALES AVE,0,408,K4,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,July,2013-07-27 21:05:00,21.0,5.0
1322404045,TJR010,NY,PAS,2013-08-12,29,SUBN,CHEVR,P,0,40404,40404,20141210,40.0,40,40,950914,0040,0,1050P,BX,O,171,LINCOLN,0,408,J6,BBBBBBB,ALL,ALL,BK,0,2007,-,0,2013,August,2013-08-12 22:50:00,22.0,50.0
1322404057,GCS1829,NY,PAS,2013-08-12,24,SUBN,MERCU,P,0,40404,40404,20150106,40.0,40,40,950914,0040,0,1055P,BX,O,171,LINCOLN,0,408,D5,BBBBBBB,ALL,ALL,WH,0,2002,-,0,2013,August,2013-08-12 22:55:00,22.0,55.0
1322404070,T363777,TN,PAS,2013-08-11,66,TRLR,,P,0,0,0,0,40.0,40,40,935116,0040,0,0727P,BX,O,359,E WALES AVE,0,408,N8,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,August,2013-08-11 19:27:00,19.0,27.0
1322497163,GEJ6609,NY,PAS,2013-07-25,98,SUBN,FORD,P,77030,15930,76330,20150131,61.0,61,61,941368,0061,0,1258P,K,F,3370,SHORE PARKWAY,0,408,E2,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,2013,July,2013-07-25 00:58:00,0.0,58.0
1322893135,81064MB,NY,PAS,2013-07-22,41,,MERCU,P,10810,34910,34930,20140831,18.0,18,18,944052,0018,0,0214P,NY,F,977,8TH AVE,0,408,,BBBBBBB,ALL,ALL,WH,0,0,-,0,2013,July,2013-07-22 14:14:00,14.0,14.0
1322893147,66627MA,NY,COM,2013-07-22,41,DELV,MERCU,P,0,40404,40404,20140430,18.0,18,18,944652,0018,0,0219P,NY,F,1755,B WAY,0,408,C,BBBBBBB,ALL,ALL,WH,0,0,-,0,2013,July,2013-07-22 14:19:00,14.0,19.0
1322993610,GGS4263,NY,PAS,2013-07-29,46,SDN,NISSA,P,0,0,0,20140625,77.0,77,77,916114,0077,0,0851P,K,,,BAFFALO AVE,0,408,F1,BBBBBBB,ALL,ALL,GY,0,2001,-,0,2013,July,2013-07-29 20:51:00,20.0,51.0
1322996064,WKN15Y,NJ,PAS,2013-07-22,98,SDN,MAZDA,P,54855,32370,27425,0,123.0,123,123,942443,0123,0,0328P,R,F,33,WEST TERRACE,0,408,F7,BBBBBBB,ALL,ALL,GY,0,0,-,0,2013,July,2013-07-22 15:28:00,15.0,28.0
1323025418,ZZP74E,NJ,PAS,2013-08-12,98,SUBN,SUBAR,X,32530,55430,58330,20130831,90.0,90,90,945001,0090,0,0702P,K,F,105,DEVOE,0,408,F1,BBBBBBB,ALL,ALL,BK,0,0,-,0,2013,August,2013-08-12 19:02:00,19.0,2.0
1323171630,GGU7590,NY,PAS,2013-07-15,21,SUBN,NISSA,P,37580,44430,41030,20150606,69.0,69,69,922500,0069,0,0943A,K,F,736,E 84 ST,0,408,D,YBBBBBB,0930A,1100A,GRY,0,2009,-,0,2013,July,2013-07-15 09:43:00,9.0,43.0
1323171642,HZN0111,PA,PAS,2013-07-15,21,SUBN,HONDA,P,37515,14080,14130,20140228,69.0,69,69,922500,0069,0,0855A,K,F,1032,E 81 ST,0,408,D1,YBBBBBB,0830A,1000A,BLU,0,0,-,0,2013,July,2013-07-15 08:55:00,8.0,55.0
1323171654,JBF8105,PA,PAS,2013-07-15,21,SDN,NISSA,P,0,0,0,20130731,69.0,69,69,922500,0069,0,0850A,K,,,N/W C/O E 81 ST,0,408,D3,YBBBBBB,0830A,1000A,BLK,0,0,-,0,2013,July,2013-07-15 08:50:00,8.0,50.0
1323171666,GAR7190,NY,PAS,2013-07-17,21,SDN,INFIN,P,38180,14130,14180,20141016,69.0,69,69,922500,0069,0,1110A,K,F,1144,E 99 ST,0,408,D1,BBYBBBB,1100A,1230P,BLU,0,2006,-,0,2013,July,2013-07-17 11:10:00,11.0,10.0
1323264474,GAR2372,NY,PAS,2013-07-26,71,,HYUND,P,0,0,0,20140927,1.0,1,574,921270,0574,0,0145A,NY,O,70,LTTIEL WEST ST,0,408,E1,BBBBBBB,ALL,ALL,BK,0,2012,-,0,2013,July,2013-07-26 01:45:00,1.0,45.0
1323264700,G13CMU,NJ,PAS,2013-07-09,14,P-U,FORD,P,24990,13113,30620,0,1.0,1,574,925058,0574,0,0807A,NY,O,200,LIBERTY STREET,0,408,E2,BBBBBBB,ALL,ALL,GY,0,0,-,0,2013,July,2013-07-09 08:07:00,8.0,7.0
1323265211,GDU7245,NY,PAS,2013-07-22,14,SDN,BMW,P,33390,14080,11510,20150224,1.0,1,574,934088,0574,0,1015P,NY,F,123,WASHINGTON ST,0,408,D,BBBBBBB,ALL,ALL,BLUE,0,2010,-,0,2013,July,2013-07-22 22:15:00,22.0,15.0
1323265223,GBP1520,NY,PAS,2013-07-15,14,P-U,DODGE,X,0,0,0,20141023,1.0,1,1,934088,0001,0,0503A,NY,F,,C/O FULTON,0,408,C,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,2013,July,2013-07-15 05:03:00,5.0,3.0
1323266690,76083MB,NY,COM,2013-07-08,14,VAN,CHEVR,P,33390,14080,11510,20131130,1.0,1,0,947101,WTCC,0,0222P,NY,O,123,WASHINGTON ST,0,408,C3,BBBBBBB,ALL,ALL,WHT,0,2006,-,0,2013,July,2013-07-08 14:22:00,14.0,22.0
1323267220,R26CLV,NJ,PAS,2013-07-26,40,SUBN,HONDA,P,0,40404,40404,0,1.0,1,1,941572,0001,0,0152A,NY,F,255,GREENWICH,0,408,F1,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,2013,July,2013-07-26 01:52:00,1.0,52.0
1323267980,67015JY,NY,COM,2013-07-01,14,REFG,INTER,P,0,0,0,20141031,1.0,1,574,943402,0574,0,1045A,NY,F,,S/E C/O ALBANY ST,0,408,C,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,2013,July,2013-07-01 10:45:00,10.0,45.0
1323398429,WYE1206,VA,PAS,2013-07-13,45,SDN,ACURA,P,30640,15510,20490,0,7.0,7,7,925895,0007,0,0635P,NY,F,299,SOUTH ST,0,408,E1,BBBBBBB,ALL,ALL,BLK,0,0,-,0,2013,July,2013-07-13 18:35:00,18.0,35.0
1323398430,K836XT,FL,PAS,2013-07-13,45,SDN,LEXUS,P,30640,15510,20490,0,7.0,7,7,925895,0007,0,0640P,NY,F,299,SOUTH ST,0,408,E1,BBBBBBB,ALL,ALL,WHT,0,0,-,0,2013,July,2013-07-13 18:40:00,18.0,40.0
1323398442,PL49639,VA,PAS,2013-07-15,19,BUS,BCIB,P,11610,22890,21690,20140731,7.0,7,7,925895,0007,0,0145P,NY,F,64,ALLEN ST,0,408,E2,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,2013,July,2013-07-15 13:45:00,13.0,45.0
1323398454,P149639,VA,PAS,2013-07-15,41,BUS,BCIB,P,11610,22890,21690,20140731,7.0,7,7,925895,0007,0,0145P,NY,F,64,ALLEN ST,0,408,,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,2013,July,2013-07-15 13:45:00,13.0,45.0
1323417424,T173377,IL,PAS,2013-07-31,40,SDN,NISSA,P,0,0,0,0,63.0,63,63,932521,0063,0,0454A,K,,,C/O E 38 ST,0,408,C,BBBBBBB,ALL,ALL,GRN,0,0,-,4,2013,July,2013-07-31 04:54:00,4.0,54.0
1323417497,926TCI,FL,PAS,2013-08-01,98,SDN,TOYOT,P,0,0,0,0,63.0,63,63,932521,0063,0,0044A,K,I,,C/O AVE N,0,408,J6,BBBBBBB,ALL,ALL,SILV,0,0,-,0,2013,August,2013-08-01 00:44:00,0.0,44.0
1323418283,HZL6868,PA,PAS,2013-08-04,20,SDN,TOYOT,P,14180,37230,37280,0,63.0,63,63,948663,0063,0,0946A,K,F,5524,AVE L,0,408,K6,BBBBBBB,ALL,ALL,GRY,0,0,-,0,2013,August,2013-08-04 09:46:00,9.0,46.0
1323418295,GEV5772,NY,PAS,2013-08-04,67,VAN,FORD,P,36930,40404,40404,20150319,63.0,63,63,948663,0063,0,0935A,K,O,4801,E 48 ST,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,August,2013-08-04 09:35:00,9.0,35.0
1323422079,GGM9442,NY,PAS,2013-07-25,37,SUBN,LINCO,X,86630,14130,14180,20150531,63.0,63,63,932999,0063,0,0915A,K,F,1951,UTICA AVE,0,408,F1,BBBBBBB,ALL,ALL,RED,0,2013,-,0,2013,July,2013-07-25 09:15:00,9.0,15.0
1323422080,GGS4968,NY,PAS,2013-07-25,21,SDN,HONDA,X,14080,64830,36330,20150512,63.0,63,63,932999,0063,0,0940A,K,F,3316,AVE J,0,408,E2,BBBYBBB,0830A,1000A,SILVE,0,2003,-,0,2013,July,2013-07-25 09:40:00,9.0,40.0
1323429839,GDW3702,NY,PAS,2013-07-15,14,SDN,HONDA,X,0,0,0,20141203,63.0,63,63,947407,0063,0,0150A,K,F,,C/O UTICA,0,408,F2,BBBBBBB,ALL,ALL,GREY,0,2011,-,0,2013,July,2013-07-15 01:50:00,1.0,50.0
1323429888,53D52,VT,PAS,2013-08-12,98,TRLR,FRUEH,X,86030,32600,13980,0,63.0,63,63,997407,0063,0,0645A,K,F,1600,TROY AVE,0,408,F2,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,August,2013-08-12 06:45:00,6.0,45.0
1323429906,6227GL,OK,PAS,2013-08-12,98,TRLR,FRUEH,X,86030,32600,13980,0,63.0,63,63,947407,0063,0,0644A,K,F,1600,TROY AVE,0,408,C3,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,August,2013-08-12 06:44:00,6.0,44.0
1323448135,GBE5405,OTHER,PAS,2013-08-06,98,SDN,CHEVR,P,12265,58125,58840,20140919,63.0,63,63,949029,0063,0,0400A,K,F,1538,MARINE PARK,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,2013,August,2013-08-06 04:00:00,4.0,0.0
1323450646,GDX4121,NY,PAS,2013-07-15,40,SUBN,TOYOT,P,36330,14580,14630,20150203,63.0,63,63,940302,0063,0,1039P,K,F,2116,E 34 ST,0,408,D1,BBBBBBB,ALL,ALL,BK,0,2004,-,2,2013,July,2013-07-15 22:39:00,22.0,39.0
1323451316,GGS5579,NY,PAS,2013-07-21,98,SDN,FORD,P,14180,37430,73110,20150519,63.0,63,63,946507,0063,0,0914A,K,F,5918,AVE L,0,408,F2,BBBBBBB,ALL,ALL,GY,0,2003,-,0,2013,July,2013-07-21 09:14:00,9.0,14.0
1323454238,H71CXM,NJ,PAS,2013-07-15,98,SDN,ACURA,P,37474,14630,14680,0,63.0,63,63,940027,0063,0,1050P,K,F,2157,E 70,0,408,F2,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,July,2013-07-15 22:50:00,22.0,50.0
1323455309,49562JA,NY,COM,2013-08-03,40,VAN,ISUZU,P,54050,36630,36680,20140130,63.0,63,63,948841,0063,0,0425P,K,F,4011,KINGS HWY,0,408,C3,BBBBBBB,ALL,ALL,WHITE,0,1996,-,0,2013,August,2013-08-03 16:25:00,16.0,25.0
1323455322,534YNV,CT,999,2013-07-28,40,SDN,LEXUS,P,36980,14230,14280,0,63.0,63,63,948841,0063,0,0615P,K,F,1666,E 49TH,0,408,F2,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,2013,July,2013-07-28 18:15:00,18.0,15.0
1323459560,GEN7615,NY,PAS,2013-07-17,14,VAN,FORD,P,40930,37130,37130,20150304,63.0,63,63,949330,0063,0,0228P,K,F,2461,FLATBUSH AVE,0,408,F7,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,2013,July,2013-07-17 14:28:00,14.0,28.0
1268868930,GFS7193,NY,PAS,2013-07-15,24,VAN,CHRYS,P,0,0,0,20150613,807.0,807,0,941242,PSA7,0,0203P,BX,,,R/O 1458 WEBSTER,0,408,D5,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,2013,July,2013-07-15 14:03:00,14.0,3.0
1323459571,EXZ6284,NY,PAS,2013-07-18,98,SDN,HONDA,P,37464,14630,82480,20141128,63.0,63,63,934595,0063,0,0425P,K,F,2183,E 65,0,408,E3,BBBBBBB,ALL,ALL,SILV,0,2001,-,0,2013,July,2013-07-18 16:25:00,16.0,25.0
1323462855,94573MC,NY,COM,2013-07-26,98,P-U,CHEVR,X,54050,14080,14030,20141031,63.0,63,63,940549,0063,0,1005P,K,F,4539,KINGS HWY,0,408,K6,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,2013,July,2013-07-26 22:05:00,22.0,5.0
1323462867,GFP8077,NY,PAS,2013-08-02,98,SDN,NISSA,X,36880,14080,14130,20150506,63.0,63,63,940549,0063,0,1058P,K,F,1422,E 46 ST,0,408,C3,BBBBBBB,ALL,ALL,GREY,0,2002,-,0,2013,August,2013-08-02 22:58:00,22.0,58.0
1323464980,GGM2451,NY,PAS,2013-07-24,71,SUBN,CHEVR,P,63870,18950,9370,20150521,63.0,63,63,948945,0063,0,0516P,K,O,2428,NATIONAL  DR,0,408,J6,BBBBBBB,ALL,ALL,TAN,0,1988,-,0,2013,July,2013-07-24 17:16:00,17.0,16.0
1318938831,ZC9276,NC,PAS,2013-08-03,19,BUS,,P,5880,9280,9330,0,66.0,66,66,947779,0066,0,0631P,K,F,5413,8 AVE,0,408,J2,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,August,2013-08-03 18:31:00,18.0,31.0
1323464992,EWV5688,NY,PAS,2013-07-24,74,SUBN,JEEP,P,37466,15540,43470,20140221,63.0,63,63,948945,0063,0,0526P,K,F,2440,E 66 ST,0,408,E2,BBBBBBB,ALL,ALL,SILVE,0,2003,-,0,2013,July,2013-07-24 17:26:00,17.0,26.0
1323465005,EWV5688,NY,PAS,2013-07-24,71,SUBN,JEEP,P,37466,15540,43470,20140221,63.0,63,63,948945,0063,0,0526P,K,F,2440,E 66 ST,0,408,J2,BBBBBBB,ALL,ALL,SILVE,0,2003,-,0,2013,July,2013-07-24 17:26:00,17.0,26.0
1323465327,79129JS,NY,COM,2013-07-23,78,VAN,FORD,P,0,0,0,20130430,63.0,63,63,916677,0063,0,1102P,K,,,C/O E 69 ST,0,408,F1,BBBBBBB,0900P,0500A,GY,0,2004,-,0,2013,July,2013-07-23 23:02:00,23.0,2.0
1323465340,GAV89J1,NY,PAS,2013-07-26,46,SDN,HYUND,X,36530,14530,14580,20140701,63.0,63,63,916677,0063,0,1058P,K,F,2050,E 38 ST,0,408,F1,BBBBBBB,ALL,ALL,GY,0,2008,-,0,2013,July,2013-07-26 22:58:00,22.0,58.0
1323481047,WHYZGUY,NY,PAS,2013-08-01,27,SUBN,ME/BE,P,52390,13540,55390,20140308,107.0,107,107,942618,0107,0,1142A,Q,F,67-29,KISSENA BLVD,0,408,D3,BBBBBBB,ALL,ALL,WHT,0,2011,-,0,2013,August,2013-08-01 11:42:00,11.0,42.0
1323719696,GGF3397,NY,PAS,2013-07-29,71,SDN,BMW,P,72930,73110,50930,20140207,81.0,81,81,949676,0081,0,0958A,K,F,951,PUTNAM,0,408,C3,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,2013,July,2013-07-29 09:58:00,9.0,58.0
1323724357,GHT1370,NY,PAS,2013-07-25,46,SUBN,GMC,P,23230,45930,55730,20140930,83.0,83,83,950490,0083,0,0417P,,F,1267,BROADWAY,20130725,408,E2,BBBBBBB,ALL,ALL,BROWN,0,2013,-,0,2013,July,2013-07-25 16:17:00,16.0,17.0
